prodid,category,date,sales
PT-27540,Cough Syrop,9/1/2011,8872
PT-27540,Cough Syrop,10/1/2011,8685
PT-27540,Cough Syrop,11/1/2011,12022
PT-27540,Cough Syrop,12/1/2011,4733
PT-36004,Enema,1/1/2011,13465
PT-36004,Enema,2/1/2011,27192
PT-36004,Enema,3/1/2011,28881
PT-36004,Enema,4/1/2011,42325
PT-36004,Enema,5/1/2011,41094
PT-36004,Enema,6/1/2011,46754
PT-36004,Enema,7/1/2011,29072
PT-36004,Enema,8/1/2011,38054
PT-36004,Enema,9/1/2011,37056
PT-36004,Enema,10/1/2011,46432
PT-36004,Enema,11/1/2011,63500
PT-36004,Enema,12/1/2011,10667
PT-42838,Skin fungus,1/1/2011,1759
PT-42838,Skin fungus,2/1/2011,3690
PT-42838,Skin fungus,3/1/2011,5877
PT-42838,Skin fungus,4/1/2011,3338
PT-42838,Skin fungus,5/1/2011,4409
PT-42838,Skin fungus,6/1/2011,4771
PT-42838,Skin fungus,7/1/2011,2987
PT-42838,Skin fungus,8/1/2011,1974
PT-42838,Skin fungus,9/1/2011,6667
PT-42838,Skin fungus,10/1/2011,5960
PT-42838,Skin fungus,11/1/2011,4704
PT-42838,Skin fungus,12/1/2011,7016
PT-42960,Skin fungus,1/1/2011,6160
PT-42960,Skin fungus,2/1/2011,13268
PT-42960,Skin fungus,3/1/2011,18196
PT-42960,Skin fungus,4/1/2011,11641
PT-42960,Skin fungus,5/1/2011,9030
PT-42960,Skin fungus,6/1/2011,11528
PT-42960,Skin fungus,7/1/2011,18970
PT-42960,Skin fungus,8/1/2011,10568
PT-42960,Skin fungus,9/1/2011,17604
PT-42960,Skin fungus,10/1/2011,23491
PT-42960,Skin fungus,11/1/2011,21326
PT-42960,Skin fungus,12/1/2011,4668
PT-42978,Skin fungus,1/1/2011,19976
PT-42978,Skin fungus,2/1/2011,19251
PT-42978,Skin fungus,3/1/2011,33031
PT-42978,Skin fungus,4/1/2011,30576
PT-42978,Skin fungus,5/1/2011,26460
PT-42978,Skin fungus,6/1/2011,28271
PT-42978,Skin fungus,7/1/2011,25682
PT-42978,Skin fungus,8/1/2011,22692
PT-42978,Skin fungus,9/1/2011,29655
PT-42978,Skin fungus,10/1/2011,41683
PT-42978,Skin fungus,11/1/2011,25062
PT-42978,Skin fungus,12/1/2011,13098
PT-43067,Skin fungus,1/1/2011,3002
PT-43067,Skin fungus,2/1/2011,5928
PT-43067,Skin fungus,3/1/2011,6983
PT-43067,Skin fungus,4/1/2011,8340
PT-43067,Skin fungus,5/1/2011,8478
PT-43067,Skin fungus,6/1/2011,6498
PT-43067,Skin fungus,7/1/2011,5756
PT-43067,Skin fungus,8/1/2011,7338
PT-43067,Skin fungus,9/1/2011,9695
PT-43067,Skin fungus,10/1/2011,11622
PT-43067,Skin fungus,11/1/2011,6237
PT-43067,Skin fungus,12/1/2011,9108
PT-45575,Antidiarrheal,1/1/2011,32500
PT-45575,Antidiarrheal,2/1/2011,64323
PT-45575,Antidiarrheal,3/1/2011,78711
PT-45575,Antidiarrheal,4/1/2011,75000
PT-45575,Antidiarrheal,5/1/2011,58000
PT-45575,Antidiarrheal,6/1/2011,72000
PT-45575,Antidiarrheal,7/1/2011,65104
PT-45575,Antidiarrheal,8/1/2011,57316
PT-45575,Antidiarrheal,9/1/2011,75867
PT-45575,Antidiarrheal,10/1/2011,66614
PT-45575,Antidiarrheal,11/1/2011,68910
PT-45575,Antidiarrheal,12/1/2011,15852
PT-45583,Antidiarrheal,1/1/2011,2482
PT-45583,Antidiarrheal,2/1/2011,3145
PT-45583,Antidiarrheal,3/1/2011,3230
PT-45583,Antidiarrheal,4/1/2011,2375
PT-45583,Antidiarrheal,5/1/2011,3105
PT-45583,Antidiarrheal,6/1/2011,2312
PT-45583,Antidiarrheal,7/1/2011,2197
PT-45583,Antidiarrheal,8/1/2011,2361
PT-45583,Antidiarrheal,9/1/2011,4273
PT-45583,Antidiarrheal,10/1/2011,3930
PT-45583,Antidiarrheal,11/1/2011,4890
PT-45583,Antidiarrheal,12/1/2011,1673
PT-55186,Flu,1/1/2011,4372
PT-55186,Flu,2/1/2011,6895
PT-55186,Flu,3/1/2011,6579
PT-55186,Flu,4/1/2011,11093
PT-55186,Flu,5/1/2011,6745
PT-55186,Flu,6/1/2011,8993
PT-55186,Flu,7/1/2011,9843
PT-55186,Flu,8/1/2011,6300
PT-55186,Flu,9/1/2011,7628
PT-55186,Flu,10/1/2011,11600
PT-55186,Flu,11/1/2011,12300
PT-55186,Flu,12/1/2011,2656
PT-68569,Heart related,1/1/2011,4000
PT-68569,Heart related,2/1/2011,5833
PT-68569,Heart related,3/1/2011,5753
PT-68569,Heart related,4/1/2011,4395
PT-68569,Heart related,5/1/2011,7441
PT-68569,Heart related,6/1/2011,5101
PT-68569,Heart related,7/1/2011,3677
PT-68569,Heart related,8/1/2011,3415
PT-68569,Heart related,9/1/2011,4510
PT-68569,Heart related,10/1/2011,4175
PT-68569,Heart related,11/1/2011,3070
PT-68569,Heart related,12/1/2011,2496
PT-73411,Muscle Relaxing,1/1/2011,2316
PT-73411,Muscle Relaxing,2/1/2011,7330
PT-73411,Muscle Relaxing,3/1/2011,12557
PT-73411,Muscle Relaxing,4/1/2011,8863
PT-73411,Muscle Relaxing,5/1/2011,9262
PT-73411,Muscle Relaxing,6/1/2011,8056
PT-73411,Muscle Relaxing,7/1/2011,9712
PT-73411,Muscle Relaxing,8/1/2011,9308
PT-73411,Muscle Relaxing,9/1/2011,11946
PT-73411,Muscle Relaxing,10/1/2011,12470
PT-73411,Muscle Relaxing,11/1/2011,11053
PT-73411,Muscle Relaxing,12/1/2011,3320
PT-73445,Liver Protector,1/1/2011,5351
PT-73445,Liver Protector,2/1/2011,9955
PT-73445,Liver Protector,3/1/2011,20438
PT-73445,Liver Protector,4/1/2011,15460
PT-73445,Liver Protector,5/1/2011,11132
PT-73445,Liver Protector,6/1/2011,9644
PT-73445,Liver Protector,7/1/2011,6464
PT-73445,Liver Protector,8/1/2011,9892
PT-73445,Liver Protector,9/1/2011,11352
PT-73445,Liver Protector,10/1/2011,9929
PT-73445,Liver Protector,11/1/2011,8065
PT-73445,Liver Protector,12/1/2011,9852
PT-89128,Cough Syrop,1/1/2011,14794
PT-89128,Cough Syrop,2/1/2011,12961
PT-89128,Cough Syrop,3/1/2011,24078
PT-89128,Cough Syrop,4/1/2011,19742
PT-89128,Cough Syrop,5/1/2011,15588
PT-89128,Cough Syrop,6/1/2011,13977
PT-89128,Cough Syrop,7/1/2011,15622
PT-89128,Cough Syrop,8/1/2011,23428
PT-89128,Cough Syrop,9/1/2011,21500
PT-89128,Cough Syrop,10/1/2011,27180
PT-89128,Cough Syrop,11/1/2011,24277
PT-89128,Cough Syrop,12/1/2011,7092
PT-91934,Laxative,1/1/2011,3642
PT-91934,Laxative,2/1/2011,6124
PT-91934,Laxative,3/1/2011,5508
PT-91934,Laxative,4/1/2011,7500
PT-91934,Laxative,5/1/2011,5546
PT-91934,Laxative,6/1/2011,7238
PT-91934,Laxative,7/1/2011,5751
PT-91934,Laxative,8/1/2011,7222
PT-91934,Laxative,9/1/2011,7022
PT-91934,Laxative,10/1/2011,7918
PT-91934,Laxative,11/1/2011,9043
PT-91934,Laxative,12/1/2011,2871
PT-91983,Liver Protector,1/1/2011,12082
PT-91983,Liver Protector,2/1/2011,12724
PT-91983,Liver Protector,3/1/2011,16179
PT-91983,Liver Protector,4/1/2011,13032
PT-91983,Liver Protector,5/1/2011,22240
PT-91983,Liver Protector,6/1/2011,17678
PT-91983,Liver Protector,7/1/2011,12211
PT-91983,Liver Protector,8/1/2011,14465
PT-91983,Liver Protector,9/1/2011,42000
PT-91983,Liver Protector,10/1/2011,32546
PT-91983,Liver Protector,11/1/2011,20760
PT-91983,Liver Protector,12/1/2011,11956
PT-92676,Liver Protector,1/1/2011,710
PT-92676,Liver Protector,2/1/2011,6245
PT-92676,Liver Protector,3/1/2011,5652
PT-92676,Liver Protector,4/1/2011,6093
PT-92676,Liver Protector,5/1/2011,7533
PT-92676,Liver Protector,6/1/2011,7372
PT-92676,Liver Protector,7/1/2011,4587
PT-92676,Liver Protector,8/1/2011,5784
PT-92676,Liver Protector,9/1/2011,7405
PT-92676,Liver Protector,10/1/2011,8039
PT-92676,Liver Protector,11/1/2011,8781
PT-92676,Liver Protector,12/1/2011,3742
PT-00166,Heart related,1/1/2012,0
PT-00166,Heart related,2/1/2012,0
PT-00166,Heart related,3/1/2012,0
PT-00166,Heart related,4/1/2012,0
PT-00166,Heart related,5/1/2012,0
PT-00166,Heart related,6/1/2012,0
PT-00166,Heart related,7/1/2012,0
PT-00166,Heart related,8/1/2012,0
PT-09217,Vitamins,1/1/2012,8289
PT-09217,Vitamins,2/1/2012,8289
PT-09217,Vitamins,3/1/2012,9608
PT-09217,Vitamins,4/1/2012,11780
PT-09217,Vitamins,5/1/2012,10475
PT-09217,Vitamins,6/1/2012,10428
PT-09217,Vitamins,7/1/2012,17333
PT-09217,Vitamins,8/1/2012,7500
PT-36608,Enema,1/1/2012,4800
PT-36608,Enema,2/1/2012,4300
PT-36608,Enema,3/1/2012,8578
PT-36608,Enema,4/1/2012,7320
PT-36608,Enema,5/1/2012,10570
PT-36608,Enema,6/1/2012,11120
PT-36608,Enema,7/1/2012,0
PT-36608,Enema,8/1/2012,0
PT-43000,Skin fungus,1/1/2012,4500
PT-43000,Skin fungus,2/1/2012,11000
PT-43000,Skin fungus,3/1/2012,21400
PT-43000,Skin fungus,4/1/2012,20910
PT-43000,Skin fungus,5/1/2012,26573
PT-43000,Skin fungus,6/1/2012,28000
PT-43000,Skin fungus,7/1/2012,28800
PT-43000,Skin fungus,8/1/2012,0
PT-43505,Flu,1/1/2012,6272
PT-43505,Flu,2/1/2012,10000
PT-43505,Flu,3/1/2012,10000
PT-43505,Flu,4/1/2012,8300
PT-43505,Flu,5/1/2012,9938
PT-43505,Flu,6/1/2012,12193
PT-43505,Flu,7/1/2012,7100
PT-43505,Flu,8/1/2012,6493
PT-55608,Flu,1/1/2012,7860
PT-55608,Flu,2/1/2012,11502
PT-55608,Flu,3/1/2012,10223
PT-55608,Flu,4/1/2012,6038
PT-55608,Flu,5/1/2012,11592
PT-55608,Flu,6/1/2012,10562
PT-55608,Flu,7/1/2012,6200
PT-55608,Flu,8/1/2012,12066
PT-63206,Stomach Protectors,1/1/2012,2252
PT-63206,Stomach Protectors,2/1/2012,3770
PT-63206,Stomach Protectors,3/1/2012,2850
PT-63206,Stomach Protectors,4/1/2012,2916
PT-63206,Stomach Protectors,5/1/2012,3899
PT-63206,Stomach Protectors,6/1/2012,3894
PT-63206,Stomach Protectors,7/1/2012,2730
PT-63206,Stomach Protectors,8/1/2012,3508
PT-63354,Stomach Protectors,1/1/2012,3252
PT-63354,Stomach Protectors,2/1/2012,6608
PT-63354,Stomach Protectors,3/1/2012,7839
PT-63354,Stomach Protectors,4/1/2012,6432
PT-63354,Stomach Protectors,5/1/2012,6864
PT-63354,Stomach Protectors,6/1/2012,7588
PT-63354,Stomach Protectors,7/1/2012,6216
PT-63354,Stomach Protectors,8/1/2012,5247
PT-71804,Stomach Protectors,1/1/2012,1200
PT-71804,Stomach Protectors,2/1/2012,1202
PT-71804,Stomach Protectors,3/1/2012,2500
PT-71804,Stomach Protectors,4/1/2012,1088
PT-71804,Stomach Protectors,5/1/2012,1960
PT-71804,Stomach Protectors,6/1/2012,1174
PT-71804,Stomach Protectors,7/1/2012,2531
PT-71804,Stomach Protectors,8/1/2012,1556
PT-71812,Flu,1/1/2012,2494
PT-71812,Flu,2/1/2012,2910
PT-71812,Flu,3/1/2012,4385
PT-71812,Flu,4/1/2012,3220
PT-71812,Flu,5/1/2012,2500
PT-71812,Flu,6/1/2012,6302
PT-71812,Flu,7/1/2012,5548
PT-71812,Flu,8/1/2012,2762
PT-71836,Pain Killer,1/1/2012,17956
PT-71836,Pain Killer,2/1/2012,0
PT-71836,Pain Killer,3/1/2012,36133
PT-71836,Pain Killer,4/1/2012,57000
PT-71836,Pain Killer,5/1/2012,38395
PT-71836,Pain Killer,6/1/2012,37599
PT-71836,Pain Killer,7/1/2012,30500
PT-71836,Pain Killer,8/1/2012,48627
PT-71837,Pain Killer,1/1/2012,2224
PT-71837,Pain Killer,2/1/2012,3112
PT-71837,Pain Killer,3/1/2012,2463
PT-71837,Pain Killer,4/1/2012,2463
PT-71837,Pain Killer,5/1/2012,7500
PT-71837,Pain Killer,6/1/2012,3644
PT-71837,Pain Killer,7/1/2012,3162
PT-71837,Pain Killer,8/1/2012,3000
PT-71838,Pain Killer,1/1/2012,2030
PT-71838,Pain Killer,2/1/2012,3500
PT-71838,Pain Killer,3/1/2012,3739
PT-71838,Pain Killer,4/1/2012,1800
PT-71838,Pain Killer,5/1/2012,3628
PT-71838,Pain Killer,6/1/2012,2741
PT-71838,Pain Killer,7/1/2012,3100
PT-71838,Pain Killer,8/1/2012,2730
PT-71839,Sleeping Pills,1/1/2012,1529
PT-71839,Sleeping Pills,2/1/2012,2144
PT-71839,Sleeping Pills,3/1/2012,3252
PT-71839,Sleeping Pills,4/1/2012,1332
PT-71839,Sleeping Pills,5/1/2012,2644
PT-71839,Sleeping Pills,6/1/2012,2792
PT-71839,Sleeping Pills,7/1/2012,2015
PT-71839,Sleeping Pills,8/1/2012,2478
PT-71840,Laxative,1/1/2012,3124
PT-71840,Laxative,2/1/2012,19043
PT-71840,Laxative,3/1/2012,22742
PT-71840,Laxative,4/1/2012,12500
PT-71840,Laxative,5/1/2012,7300
PT-71840,Laxative,6/1/2012,11294
PT-71840,Laxative,7/1/2012,7918
PT-71840,Laxative,8/1/2012,8266
PT-71841,Laxative,1/1/2012,9876
PT-71841,Laxative,2/1/2012,18000
PT-71841,Laxative,3/1/2012,13500
PT-71841,Laxative,4/1/2012,13600
PT-71841,Laxative,5/1/2012,18369
PT-71841,Laxative,6/1/2012,12306
PT-71841,Laxative,7/1/2012,6802
PT-71841,Laxative,8/1/2012,0
PT-71842,Soy Lecithin,1/1/2012,1200
PT-71842,Soy Lecithin,2/1/2012,1518
PT-71842,Soy Lecithin,3/1/2012,2089
PT-71842,Soy Lecithin,4/1/2012,2800
PT-71842,Soy Lecithin,5/1/2012,2903
PT-71842,Soy Lecithin,6/1/2012,3720
PT-71842,Soy Lecithin,7/1/2012,1983
PT-71842,Soy Lecithin,8/1/2012,1832
PT-71843,Soy Lecithin,1/1/2012,936
PT-71843,Soy Lecithin,2/1/2012,2496
PT-71843,Soy Lecithin,3/1/2012,2890
PT-71843,Soy Lecithin,4/1/2012,2220
PT-71843,Soy Lecithin,5/1/2012,2883
PT-71843,Soy Lecithin,6/1/2012,3009
PT-71843,Soy Lecithin,7/1/2012,3814
PT-71843,Soy Lecithin,8/1/2012,2618
PT-71847,Vitamins,1/1/2012,4218
PT-71847,Vitamins,2/1/2012,15524
PT-71847,Vitamins,3/1/2012,18760
PT-71847,Vitamins,4/1/2012,12192
PT-71847,Vitamins,5/1/2012,12017
PT-71847,Vitamins,6/1/2012,14096
PT-71847,Vitamins,7/1/2012,7716
PT-71847,Vitamins,8/1/2012,10606
PT-71848,Vitamins,1/1/2012,10584
PT-71848,Vitamins,2/1/2012,16568
PT-71848,Vitamins,3/1/2012,14300
PT-71848,Vitamins,4/1/2012,13370
PT-71848,Vitamins,5/1/2012,12796
PT-71848,Vitamins,6/1/2012,12184
PT-71848,Vitamins,7/1/2012,14276
PT-71848,Vitamins,8/1/2012,11238
PT-71849,Memory Pills,1/1/2012,308
PT-71849,Memory Pills,2/1/2012,840
PT-71849,Memory Pills,3/1/2012,1452
PT-71849,Memory Pills,4/1/2012,1678
PT-71849,Memory Pills,5/1/2012,1740
PT-71849,Memory Pills,6/1/2012,0
PT-71849,Memory Pills,7/1/2012,1680
PT-71849,Memory Pills,8/1/2012,0
PT-71850,Vitamins,1/1/2012,7846
PT-71850,Vitamins,2/1/2012,15765
PT-71850,Vitamins,3/1/2012,7300
PT-71850,Vitamins,4/1/2012,6064
PT-71850,Vitamins,5/1/2012,20190
PT-71850,Vitamins,6/1/2012,13100
PT-71850,Vitamins,7/1/2012,8505
PT-71850,Vitamins,8/1/2012,16502
PT-71851,Vitamins,1/1/2012,9586
PT-71851,Vitamins,2/1/2012,12120
PT-71851,Vitamins,3/1/2012,7944
PT-71851,Vitamins,4/1/2012,7031
PT-71851,Vitamins,5/1/2012,10460
PT-71851,Vitamins,6/1/2012,11956
PT-71851,Vitamins,7/1/2012,15796
PT-71851,Vitamins,8/1/2012,10562
PT-72140,Heart related,1/1/2012,1651
PT-72140,Heart related,2/1/2012,2203
PT-72140,Heart related,3/1/2012,2474
PT-72140,Heart related,4/1/2012,2500
PT-72140,Heart related,5/1/2012,5010
PT-72140,Heart related,6/1/2012,2253
PT-72140,Heart related,7/1/2012,2412
PT-72140,Heart related,8/1/2012,2015
PT-72142,Pain Killer,1/1/2012,1600
PT-72142,Pain Killer,2/1/2012,1926
PT-72142,Pain Killer,3/1/2012,1686
PT-72142,Pain Killer,4/1/2012,1452
PT-72142,Pain Killer,5/1/2012,2214
PT-72142,Pain Killer,6/1/2012,2044
PT-72142,Pain Killer,7/1/2012,1488
PT-72142,Pain Killer,8/1/2012,1476
PT-72143,Pain Killer,1/1/2012,1785
PT-72143,Pain Killer,2/1/2012,3646
PT-72143,Pain Killer,3/1/2012,2644
PT-72143,Pain Killer,4/1/2012,1892
PT-72143,Pain Killer,5/1/2012,2442
PT-72143,Pain Killer,6/1/2012,2366
PT-72143,Pain Killer,7/1/2012,2484
PT-72143,Pain Killer,8/1/2012,1586
PT-78527,Acidity,1/1/2012,1950
PT-78527,Acidity,2/1/2012,2000
PT-78527,Acidity,3/1/2012,2308
PT-78527,Acidity,4/1/2012,1734
PT-78527,Acidity,5/1/2012,2500
PT-78527,Acidity,6/1/2012,2166
PT-78527,Acidity,7/1/2012,3048
PT-78527,Acidity,8/1/2012,1988
PT-83183,Stomach pain killers,1/1/2012,25000
PT-83183,Stomach pain killers,2/1/2012,30000
PT-83183,Stomach pain killers,3/1/2012,38109
PT-83183,Stomach pain killers,4/1/2012,27872
PT-83183,Stomach pain killers,5/1/2012,33980
PT-83183,Stomach pain killers,6/1/2012,39740
PT-83183,Stomach pain killers,7/1/2012,33409
PT-83183,Stomach pain killers,8/1/2012,32238
PT-84475,Douche bag,1/1/2012,2500
PT-84475,Douche bag,2/1/2012,4500
PT-84475,Douche bag,3/1/2012,2798
PT-84475,Douche bag,4/1/2012,3879
PT-84475,Douche bag,5/1/2012,4130
PT-84475,Douche bag,6/1/2012,4115
PT-84475,Douche bag,7/1/2012,3712
PT-84475,Douche bag,8/1/2012,4155
PT-84822,Muscle Relaxing,1/1/2012,3106
PT-84822,Muscle Relaxing,2/1/2012,3500
PT-84822,Muscle Relaxing,3/1/2012,3002
PT-84822,Muscle Relaxing,4/1/2012,3721
PT-84822,Muscle Relaxing,5/1/2012,3194
PT-84822,Muscle Relaxing,6/1/2012,2380
PT-84822,Muscle Relaxing,7/1/2012,0
PT-84822,Muscle Relaxing,8/1/2012,0
PT-84861,Antiflatulent,1/1/2012,30000
PT-84861,Antiflatulent,2/1/2012,26722
PT-84861,Antiflatulent,3/1/2012,27785
PT-84861,Antiflatulent,4/1/2012,35152
PT-84861,Antiflatulent,5/1/2012,36874
PT-84861,Antiflatulent,6/1/2012,38931
PT-84861,Antiflatulent,7/1/2012,38931
PT-84861,Antiflatulent,8/1/2012,42109
PT-85068,Memory Pills,1/1/2012,5500
PT-85068,Memory Pills,2/1/2012,6940
PT-85068,Memory Pills,3/1/2012,4322
PT-85068,Memory Pills,4/1/2012,3500
PT-85068,Memory Pills,5/1/2012,4393
PT-85068,Memory Pills,6/1/2012,5722
PT-85068,Memory Pills,7/1/2012,4508
PT-85068,Memory Pills,8/1/2012,5500
PT-86686,Stomach Protectors,1/1/2012,698
PT-86686,Stomach Protectors,2/1/2012,1800
PT-86686,Stomach Protectors,3/1/2012,1900
PT-86686,Stomach Protectors,4/1/2012,1286
PT-86686,Stomach Protectors,5/1/2012,1760
PT-86686,Stomach Protectors,6/1/2012,2512
PT-86686,Stomach Protectors,7/1/2012,1576
PT-86686,Stomach Protectors,8/1/2012,1230
PT-86926,Vitamins,1/1/2012,16575
PT-86926,Vitamins,2/1/2012,31026
PT-86926,Vitamins,3/1/2012,23854
PT-86926,Vitamins,4/1/2012,24530
PT-86926,Vitamins,5/1/2012,22140
PT-86926,Vitamins,6/1/2012,27815
PT-86926,Vitamins,7/1/2012,22615
PT-86926,Vitamins,8/1/2012,17913
PT-87064,Calluses Cream,1/1/2012,778
PT-87064,Calluses Cream,2/1/2012,1406
PT-87064,Calluses Cream,3/1/2012,1445
PT-87064,Calluses Cream,4/1/2012,750
PT-87064,Calluses Cream,5/1/2012,1668
PT-87064,Calluses Cream,6/1/2012,1528
PT-87064,Calluses Cream,7/1/2012,1182
PT-87064,Calluses Cream,8/1/2012,1074
PT-88294,Heart related,1/1/2012,4298
PT-88294,Heart related,2/1/2012,8936
PT-88294,Heart related,3/1/2012,11064
PT-88294,Heart related,4/1/2012,9996
PT-88294,Heart related,5/1/2012,14900
PT-88294,Heart related,6/1/2012,10556
PT-88294,Heart related,7/1/2012,10902
PT-88294,Heart related,8/1/2012,11614
PT-89326,Muscle Relaxing,1/1/2012,1921
PT-89326,Muscle Relaxing,2/1/2012,3040
PT-89326,Muscle Relaxing,3/1/2012,5500
PT-89326,Muscle Relaxing,4/1/2012,3895
PT-89326,Muscle Relaxing,5/1/2012,5257
PT-89326,Muscle Relaxing,6/1/2012,4499
PT-89326,Muscle Relaxing,7/1/2012,3885
PT-89326,Muscle Relaxing,8/1/2012,9898
PT-89474,Douche bag,1/1/2012,3572
PT-89474,Douche bag,2/1/2012,5612
PT-89474,Douche bag,3/1/2012,4994
PT-89474,Douche bag,4/1/2012,7764
PT-89474,Douche bag,5/1/2012,5542
PT-89474,Douche bag,6/1/2012,6900
PT-89474,Douche bag,7/1/2012,7080
PT-89474,Douche bag,8/1/2012,7986
PT-90860,Muscle Relaxing,1/1/2012,4210
PT-90860,Muscle Relaxing,2/1/2012,8618
PT-90860,Muscle Relaxing,3/1/2012,9420
PT-90860,Muscle Relaxing,4/1/2012,9299
PT-90860,Muscle Relaxing,5/1/2012,9218
PT-90860,Muscle Relaxing,6/1/2012,12606
PT-90860,Muscle Relaxing,7/1/2012,10608
PT-90860,Muscle Relaxing,8/1/2012,7335
PT-90993,Liver protector,1/1/2012,2216
PT-90993,Liver protector,2/1/2012,6758
PT-90993,Liver protector,3/1/2012,7021
PT-90993,Liver protector,4/1/2012,7198
PT-90993,Liver protector,5/1/2012,7500
PT-90993,Liver protector,6/1/2012,7281
PT-90993,Liver protector,7/1/2012,6133
PT-90993,Liver protector,8/1/2012,12196
PT-91215,Heart related,1/1/2012,6148
PT-91215,Heart related,2/1/2012,7260
PT-91215,Heart related,3/1/2012,18192
PT-91215,Heart related,4/1/2012,15122
PT-91215,Heart related,5/1/2012,22660
PT-91215,Heart related,6/1/2012,19174
PT-91215,Heart related,7/1/2012,17848
PT-91215,Heart related,8/1/2012,17727
PT-92460,Stomach Protectors,1/1/2012,2724
PT-92460,Stomach Protectors,2/1/2012,14402
PT-92460,Stomach Protectors,3/1/2012,5176
PT-92460,Stomach Protectors,4/1/2012,3558
PT-92460,Stomach Protectors,5/1/2012,9418
PT-92460,Stomach Protectors,6/1/2012,8060
PT-92460,Stomach Protectors,7/1/2012,9104
PT-92460,Stomach Protectors,8/1/2012,7184
PT-92494,Stomach Protectors,1/1/2012,289
PT-92494,Stomach Protectors,2/1/2012,380
PT-92494,Stomach Protectors,3/1/2012,443
PT-92494,Stomach Protectors,4/1/2012,408
PT-92494,Stomach Protectors,5/1/2012,480
PT-92494,Stomach Protectors,6/1/2012,399
PT-92494,Stomach Protectors,7/1/2012,1698
PT-92494,Stomach Protectors,8/1/2012,421
PT-92791,Stomach Protectors,1/1/2012,1310
PT-92791,Stomach Protectors,2/1/2012,5405
PT-92791,Stomach Protectors,3/1/2012,5723
PT-92791,Stomach Protectors,4/1/2012,3446
PT-92791,Stomach Protectors,5/1/2012,4028
PT-92791,Stomach Protectors,6/1/2012,3596
PT-92791,Stomach Protectors,7/1/2012,3484
PT-92791,Stomach Protectors,8/1/2012,3542
PT-95625,Vitamins,1/1/2012,6624
PT-95625,Vitamins,2/1/2012,6324
PT-95625,Vitamins,3/1/2012,7460
PT-95625,Vitamins,4/1/2012,4141
PT-95625,Vitamins,5/1/2012,4045
PT-95625,Vitamins,6/1/2012,8388
PT-95625,Vitamins,7/1/2012,5244
PT-95625,Vitamins,8/1/2012,4513
PT-09936,Antiflatulent,1/1/2012,2056
PT-09936,Antiflatulent,2/1/2012,7676
PT-09936,Antiflatulent,3/1/2012,22000
PT-09936,Antiflatulent,4/1/2012,8459
PT-09936,Antiflatulent,5/1/2012,12770
PT-09936,Antiflatulent,6/1/2012,12602
PT-09936,Antiflatulent,7/1/2012,8675
PT-09936,Antiflatulent,8/1/2012,15697
PT-09985,Antiflatulent,1/1/2012,6888
PT-09985,Antiflatulent,2/1/2012,16308
PT-09985,Antiflatulent,3/1/2012,9672
PT-09985,Antiflatulent,4/1/2012,11862
PT-09985,Antiflatulent,5/1/2012,8979
PT-09985,Antiflatulent,6/1/2012,7503
PT-09985,Antiflatulent,7/1/2012,8678
PT-09985,Antiflatulent,8/1/2012,10625
PT-27524,Cough Pills,1/1/2012,3539
PT-27524,Cough Pills,2/1/2012,5500
PT-27524,Cough Pills,3/1/2012,18643
PT-27524,Cough Pills,4/1/2012,9940
PT-27524,Cough Pills,5/1/2012,10373
PT-27524,Cough Pills,6/1/2012,13816
PT-27524,Cough Pills,7/1/2012,6849
PT-27524,Cough Pills,8/1/2012,5633
PT-27540,Cough Syrop,1/1/2012,8928
PT-27540,Cough Syrop,2/1/2012,8064
PT-27540,Cough Syrop,3/1/2012,9204
PT-27540,Cough Syrop,4/1/2012,6428
PT-27540,Cough Syrop,5/1/2012,9838
PT-27540,Cough Syrop,6/1/2012,9616
PT-27540,Cough Syrop,7/1/2012,6300
PT-27540,Cough Syrop,8/1/2012,6976
PT-36004,Enema,1/1/2012,13465
PT-36004,Enema,2/1/2012,25344
PT-36004,Enema,3/1/2012,25344
PT-36004,Enema,4/1/2012,41282
PT-36004,Enema,5/1/2012,47437
PT-36004,Enema,6/1/2012,41852
PT-36004,Enema,7/1/2012,35639
PT-36004,Enema,8/1/2012,37708
PT-42838,Skin fungus,1/1/2012,2111
PT-42838,Skin fungus,2/1/2012,3690
PT-42838,Skin fungus,3/1/2012,5877
PT-42838,Skin fungus,4/1/2012,3338
PT-42838,Skin fungus,5/1/2012,4409
PT-42838,Skin fungus,6/1/2012,3929
PT-42838,Skin fungus,7/1/2012,2737
PT-42838,Skin fungus,8/1/2012,1974
PT-42960,Skin fungus,1/1/2012,5800
PT-42960,Skin fungus,2/1/2012,12800
PT-42960,Skin fungus,3/1/2012,15692
PT-42960,Skin fungus,4/1/2012,10450
PT-42960,Skin fungus,5/1/2012,9873
PT-42960,Skin fungus,6/1/2012,12442
PT-42960,Skin fungus,7/1/2012,13062
PT-42960,Skin fungus,8/1/2012,10038
PT-42978,Skin fungus,1/1/2012,17946
PT-42978,Skin fungus,2/1/2012,22636
PT-42978,Skin fungus,3/1/2012,26621
PT-42978,Skin fungus,4/1/2012,35272
PT-42978,Skin fungus,5/1/2012,29320
PT-42978,Skin fungus,6/1/2012,32757
PT-42978,Skin fungus,7/1/2012,27156
PT-42978,Skin fungus,8/1/2012,21991
PT-43067,Skin fungus,1/1/2012,3002
PT-43067,Skin fungus,2/1/2012,5928
PT-43067,Skin fungus,3/1/2012,6983
